,code,geom,box
458,S_k_2659,"                                            geometry
0  POLYGON ((148.78915 -22.91093, 148.76965 -22.9...","{'lats': [-22.910929641415517, -22.910928445302144, -22.89286855441751, -22.892867359351843], 'lons': [148.78914692370688, 148.76965178557577, 148.76965178557577, 148.78914434249734]}"
459,S_k_2660,"                                            geometry
0  POLYGON ((148.81135 -22.90833, 148.79185 -22.9...","{'lats': [-22.9083296444066, -22.908328448444067, -22.89026855165359, -22.890267356738732], 'lons': [148.81134673793028, 148.79185197154024, 148.79185197154024, 148.8113441570964]}"
460,S_k_2661,"                                            geometry
0  POLYGON ((149.08333 -22.62723, 149.06387 -22.6...","{'lats': [-22.627229966239515, -22.6272287865522, -22.6091682543304, -22.609167075686603], 'lons': [149.08332681196876, 149.06387191771253, 149.06387191771253, 149.08332427156304]}"
461,S_k_2662,"                                            geometry
0  POLYGON ((149.05352 -22.56373, 149.03408 -22.5...","{'lats': [-22.563730038514382, -22.563728862494628, -22.545668187578883, -22.545667012601726], 'lons': [149.0535223542872, 149.03407637993416, 149.03407637993416, 149.05351982296304]}"
462,S_k_2663,"                                            geometry
0  POLYGON ((149.00552 -22.53653, 148.98608 -22.5...","{'lats': [-22.53653006942477, -22.536528894974996, -22.518468159032935, -22.518466985625356], 'lons': [149.00552044974606, 148.98607828641713, 148.98607828641713, 149.00551792230627]}"
463,S_k_2665,"                                            geometry
0  POLYGON ((149.79332 -27.51262, 149.77308 -27.5...","{'lats': [-27.512623960711952, -27.512622487888752, -27.494573818621877, -27.4945723469259], 'lons': [149.79332054347896, 149.77307780524006, 149.77307780524006, 149.7933172410124]}"
464,S_k_2666,"                                            geometry
0  POLYGON ((149.79132 -27.48032, 149.77108 -27.4...","{'lats': [-27.48032400311438, -27.48032253230805, -27.46227377925379, -27.462272309574043], 'lons': [149.79131759113162, 149.7710807603374, 149.7710807603374, 149.79131429416617]}"
465,S_k_2669,"                                            geometry
0  POLYGON ((149.62459 -27.20832, 149.60441 -27.2...","{'lats': [-27.20832435885942, -27.20832290499163, -27.190273448993157, -27.190271996246608], 'lons': [149.6245929243024, 149.60440545018866, 149.60440545018866, 149.62458967339012]}"
466,S_k_2672,"                                            geometry
0  POLYGON ((149.56051 -27.40122, 149.54029 -27.4...","{'lats': [-27.40122410681343, -27.401222640941363, -27.38317368297829, -27.383172218231245], 'lons': [149.56051038189628, 149.5402879762927, 149.5402879762927, 149.5605070983735]}"
467,S_k_2673,"                                            geometry
0  POLYGON ((149.64982 -27.49402, 149.62958 -27.4...","{'lats': [-27.494023985133506, -27.49402251347186, -27.475973795947837, -27.475972325413053], 'lons': [149.64981884276293, 149.62957950754011, 149.62957950754011, 149.64981554346502]}"
468,S_k_2676,"                                            geometry
0  POLYGON ((150.24710 -27.24542, 150.22690 -27.2...","{'lats': [-27.245424310477272, -27.245422854303897, -27.227373493906406, -27.227372038854984], 'lons': [150.2470962683204, 150.22690210304472, 150.22690210304472, 150.24709301115507]}"
469,S_k_2677,"                                            geometry
0  POLYGON ((150.22812 -27.47212, 150.20788 -27.4...","{'lats': [-27.47212401387377, -27.47212254357928, -27.454073769264436, -27.454072300096364], 'lons': [150.22811684240455, 150.20788150976205, 150.20788150976205, 150.22811354683452]}"
470,S_k_2678,"                                            geometry
0  POLYGON ((150.62291 -27.34322, 150.60269 -27.3...","{'lats': [-27.343224182723123, -27.343222720464727, -27.32517361250539, -27.325172151370868], 'lons': [150.62290511447506, 150.60269324862833, 150.60269324862833, 150.62290184078302]}"
471,S_k_2683,"                                            geometry
0  POLYGON ((150.08726 -27.90662, 150.06694 -27.9...","{'lats': [-27.906623440816936, -27.90662194329779, -27.888574301364127, -27.88857280498013], 'lons': [150.08725695605267, 150.0669413588406, 150.0669413588406, 150.0872535859212]}"
472,S_k_2686,"                                            geometry
0  POLYGON ((150.57554 -27.67942, 150.55526 -27.6...","{'lats': [-27.679423741213405, -27.679422257956443, -27.661374022423416, -27.661372540297002], 'lons': [150.5755358683957, 150.55526246606678, 150.55526246606678, 150.57553253741045]}"
473,S_k_2705,"                                            geometry
0  POLYGON ((146.30354 -26.62773, 146.28346 -26.6...","{'lats': [-26.62772511016209, -26.62772369218272, -26.60967275169023, -26.60967133482098], 'lons': [146.30354142477086, 146.28345699806624, 146.28345699806624, 146.30353827056922]}"
474,S_k_2708,"                                            geometry
0  POLYGON ((145.63196 -20.01373, 145.61284 -20.0...","{'lats': [-20.013732806670003, -20.01373177535734, -19.99566563740982, -19.995664607105528], 'lons': [145.63195621143817, 145.61284269785003, 145.61284269785003, 145.63195403030008]}"
475,S_k_2710,"                                            geometry
0  POLYGON ((145.61236 -20.03203, 145.59324 -20.0...","{'lats': [-20.032032787763537, -20.03203175542929, -20.01396565477699, -20.013964623451333], 'lons': [145.6123573166749, 145.59324159140422, 145.59324159140422, 145.61235513311829]}"
476,S_k_4181,"                                            geometry
0  POLYGON ((152.76386 -29.00652, 152.74334 -29.0...","{'lats': [-29.00652196406475, -29.006520396655983, -28.988475672990297, -28.988474106739833], 'lons': [152.76386259381457, 152.74333562380056, 152.74333562380056, 152.76385902908694]}"
477,S_k_4280,"                                            geometry
0  POLYGON ((153.19560 -29.38622, 153.17500 -29.3...","{'lats': [-29.38622144586692, -29.386219853994646, -29.368176154396473, -29.36817456369086], 'lons': [153.19560045954083, 153.17499772347304, 153.17499772347304, 153.19559682559608]}"
478,S_k_4331,"                                            geometry
0  POLYGON ((152.41990 -29.35942, 152.39930 -29.3...","{'lats': [-29.35942148258015, -29.3594198924404, -29.341376120288786, -29.34137453131509], 'lons': [152.41989776289319, 152.39930042258064, 152.39930042258064, 152.4198941338695]}"
479,S_k_4337,"                                            geometry
0  POLYGON ((152.49278 -29.20632, 152.47222 -29.2...","{'lats': [-29.20632169191157, -29.206320111652104, -29.18827592581643, -29.188274346719638], 'lons': [152.49278242789757, 152.4722157715775, 152.4722157715775, 152.49277882688224]}"
480,S_k_4366,"                                            geometry
0  POLYGON ((153.06160 -29.36822, 153.04100 -29.3...","{'lats': [-29.36822147052736, -29.368219879818824, -29.350176131486194, -29.350174541943918], 'lons': [153.0615986479555, 153.04099953671093, 153.04099953671093, 153.06159501731653]}"
481,S_k_4373,"                                            geometry
0  POLYGON ((152.84558 -29.19672, 152.82502 -29.1...","{'lats': [-29.196721705014767, -29.19672012537387, -29.17867591364353, -29.178674335165095], 'lons': [152.84558147029554, 152.82501673005456, 152.82501673005456, 152.8455778710306]}"
482,S_k_4376,"                                            geometry
0  POLYGON ((152.50696 -29.01532, 152.48643 -29.0...","{'lats': [-29.015321952102752, -29.015320384129012, -28.997275684102597, -28.99727411728735], 'lons': [152.50696346315195, 152.48643475366734, 152.48643475366734, 152.5069598968323]}"
483,S_k_4377,"                                            geometry
0  POLYGON ((152.93826 -28.99822, 152.91774 -28.9...","{'lats': [-28.998221975345015, -28.99822040846903, -28.980175662511375, -28.980174096793508], 'lons': [152.938261774228, 152.91773644413746, 152.91773644413746, 152.93825821100145]}"
484,S_k_4389,"                                            geometry
0  POLYGON ((152.41458 -29.21622, 152.39401 -29.2...","{'lats': [-29.216221678396074, -29.216220097498585, -29.198175938372376, -29.198174358637782], 'lons': [152.4145834159138, 152.39401478265862, 152.39401478265862, 152.41457981309267]}"
485,S_k_4399,"                                            geometry
0  POLYGON ((153.25069 -29.26752, 153.23011 -29.2...","{'lats': [-29.2675216083155, -29.267520024109974, -29.249476003477938, -29.249474420436442], 'lons': [153.25068854359674, 153.23010965029206, 153.23010965029206, 153.25068493140657]}"
486,S_k_4420,"                                            geometry
0  POLYGON ((152.98660 -29.33422, 152.96600 -29.3...","{'lats': [-29.33422151708255, -29.334219928571066, -29.316176088235096, -29.31617450088912], 'lons': [152.98659523058086, 152.96600295720367, 152.96600295720367, 152.98659160617945]}"
487,S_k_4421,"                                            geometry
0  POLYGON ((152.81279 -29.26372, 152.79221 -29.2...","{'lats': [-29.263721613509276, -29.263720029548907, -29.24567599865284, -29.245674415856417], 'lons': [152.81278816331027, 152.7922100309259, 152.7922100309259, 152.8127845518148]}"
488,S_k_4434,"                                            geometry
0  POLYGON ((152.60926 -28.96982, 152.58874 -28.9...","{'lats': [-28.96982201392709, -28.969820448873488, -28.951775626670155, -28.951774062774057], 'lons': [152.6092589724772, 152.58873924845395, 152.58873924845395, 152.60925541438286]}"
489,S_k_4449,"                                            geometry
0  POLYGON ((152.98249 -29.24162, 152.96191 -29.2...","{'lats': [-29.241621643706907, -29.241620061171925, -29.223575970598898, -29.223574389227377], 'lons': [152.98248595309732, 152.96191224315743, 152.96191224315743, 152.98248234563982]}"
490,S_k_4463,"                                            geometry
0  POLYGON ((153.09650 -29.39852, 153.07590 -29.3...","{'lats': [-29.398521429010245, -29.39851983634252, -29.38047617005689, -29.380474578556097], 'lons': [153.09650169840876, 153.07589648347516, 153.07589648347516, 153.09649806220364]}"
491,S_k_4471,"                                            geometry
0  POLYGON ((153.21039 -29.32712, 153.18980 -29.3...","{'lats': [-29.327121526800155, -29.327119938747288, -29.309076079207216, -29.30907449231969], 'lons': [153.2103945176962, 153.1898036707389, 153.1898036707389, 153.21039089459623]}"
492,S_k_5028,"                                            geometry
0  POLYGON ((152.18073 -29.63792, 152.16007 -29.6...","{'lats': [-29.637921100055035, -29.63791949186746, -29.619876475672744, -29.619874868657472], 'lons': [152.18072596539133, 152.1600721943848, 152.1600721943848, 152.1807222849613]}"
493,S_k_5035,"                                            geometry
0  POLYGON ((152.23622 -29.58202, 152.21558 -29.5...","{'lats': [-29.582021177013203, -29.582019572455962, -29.563976404173907, -29.56397480078771], 'lons': [152.2362202726883, 152.21557789226975, 152.21557789226975, 152.2362166026242]}"
494,S_k_5036,"                                            geometry
0  POLYGON ((152.05212 -29.56642, 152.03148 -29.5...","{'lats': [-29.566421198473968, -29.56641959492914, -29.548376384235635, -29.548374781861504], 'lons': [152.05211868689923, 152.03147947950276, 152.03147947950276, 152.05211501972366]}"
495,S_k_5042,"                                            geometry
0  POLYGON ((152.15554 -29.79342, 152.13486 -29.7...","{'lats': [-29.793420885508894, -29.793419267201802, -29.775376675001368, -29.77537505787011], 'lons': [152.15554188600422, 152.1348562592936, 152.1348562592936, 152.15553817661123]}"
496,S_k_5154,"                                            geometry
0  POLYGON ((152.53564 -29.76472, 152.51496 -29.7...","{'lats': [-29.764720925158365, -29.7647193087213, -29.746676638163958, -29.746675022902075], 'lons': [152.5356389381768, 152.5149592098003, 152.5149592098003, 152.53563523414354]}"
497,S_k_5175,"                                            geometry
0  POLYGON ((152.67185 -29.88682, 152.65115 -29.8...","{'lats': [-29.886820756314556, -29.886819131914432, -29.868776795033355, -29.868775171811212], 'lons': [152.67185150892078, 152.65114662763528, 152.65114662763528, 152.67184778204054]}"
498,S_k_5181,"                                            geometry
0  POLYGON ((152.39704 -29.72932, 152.37636 -29.7...","{'lats': [-29.729320974031893, -29.729319359899957, -29.711276592756825, -29.71127497979928], 'lons': [152.3970353080649, 152.37636284321258, 152.37636284321258, 152.39703161063375]}"
499,S_k_5190,"                                            geometry
0  POLYGON ((152.62424 -29.80242, 152.60356 -29.8...","{'lats': [-29.80242087307046, -29.80241925417672, -29.784376686557625, -29.784375068839932], 'lons': [152.6242428112908, 152.60355533316613, 152.60355533316613, 152.6242391002157]}"
500,S_k_5237,"                                            geometry
0  POLYGON ((152.99872 -29.58412, 152.97808 -29.5...","{'lats': [-29.584121174123712, -29.58411956943016, -29.566076406858397, -29.566074803335937], 'lons': [152.99872048625556, 152.97807767850801, 152.97807767850801, 152.99871681580245]}"
501,S_k_5243,"                                            geometry
0  POLYGON ((153.19473 -29.65532, 153.17407 -29.6...","{'lats': [-29.655321076082057, -29.655319466763654, -29.63727649794516, -29.637274889799468], 'lons': [153.19472774064812, 153.1740704175127, 153.1740704175127, 153.19472405698656]}"
502,S_k_5309,"                                            geometry
0  POLYGON ((152.52561 -29.51182, 152.50499 -29.5...","{'lats': [-29.511821273531762, -29.511819673527974, -29.49377631450296, -29.493774715668636], 'lons': [152.5256131464901, 152.50498502495833, 152.50498502495833, 152.52560948940962]}"
503,S_k_5316,"                                            geometry
0  POLYGON ((152.55685 -29.84022, 152.53615 -29.8...","{'lats': [-29.840220820804113, -29.840219199445368, -29.82217673511723, -29.82217511493541], 'lons': [152.55684670209146, 152.5361514388304, 152.5361514388304, 152.55684298394468]}"
504,S_k_5821,"                                            geometry
0  POLYGON ((152.12268 -29.17732, 152.10212 -29.1...","{'lats': [-29.177321731485925, -29.17732015309471, -29.159275889051827, -29.159274311822642], 'lons': [152.12267953656615, 152.1021186655511, 152.1021186655511, 152.12267594083627]}"
505,S_k_5833,"                                            geometry
0  POLYGON ((152.27944 -28.81722, 152.25895 -28.8...","{'lats': [-28.81722222082828, -28.81722066555008, -28.799175434471483, -28.799173880347496], 'lons': [152.27944398718577, 152.2589542474801, 152.2589542474801, 152.27944045656668]}"
506,S_k_5836,"                                            geometry
0  POLYGON ((152.30024 -28.77222, 152.27976 -28.7...","{'lats': [-28.772222281708704, -28.772220729307808, -28.75417537791874, -28.754173826671074], 'lons': [152.30023959039917, 152.27975864830066, 152.27975864830066, 152.30023606784977]}"
507,S_k_5839,"                                            geometry
0  POLYGON ((152.34045 -28.89872, 152.31995 -28.8...","{'lats': [-28.898722110413388, -28.898720549917883, -28.880675537039313, -28.880673977699768], 'lons': [152.3404519759752, 152.31994625136585, 152.31994625136585, 152.3404484307035]}"
508,S_k_5876,"                                            geometry
0  POLYGON ((152.34114 -28.75392, 152.32066 -28.7...","{'lats': [-28.753922306449432, -28.753920755217933, -28.7358753549369, -28.735873804858247], 'lons': [152.34113780525686, 152.32066043508135, 152.32066043508135, 152.34113428598488]}"
509,S_k_5877,"                                            geometry
0  POLYGON ((152.37694 -28.75412, 152.35646 -28.7...","{'lats': [-28.75412230617908, -28.75412075493481, -28.736075355187992, -28.736073805096567], 'lons': [152.37693782475762, 152.35646041556274, 152.35646041556274, 152.37693430544985]}"
510,S_k_5880,"                                            geometry
0  POLYGON ((152.34094 -28.78102, 152.32046 -28.7...","{'lats': [-28.781022269807966, -28.78102071684458, -28.762975388973466, -28.762973837163514], 'lons': [152.3409404494218, 152.32045778848982, 152.32045778848982, 152.34093692529547]}"
511,S_k_5881,"                                            geometry
0  POLYGON ((152.33054 -28.80352, 152.31006 -28.8...","{'lats': [-28.80352223936939, -28.803520684967427, -28.785475417248296, -28.785473864000245], 'lons': [152.3305426475401, 152.3100555883546, 152.3100555883546, 152.33053911937935]}"
512,S_k_5885,"                                            geometry
0  POLYGON ((152.28895 -28.88902, 152.26845 -28.8...","{'lats': [-28.88902212356516, -28.889020563691027, -28.87097552482211, -28.870973966103737], 'lons': [152.28895102342196, 152.26844720479212, 152.26844720479212, 152.2889474798967]}"
513,S_k_5886,"                                            geometry
0  POLYGON ((152.31505 -28.88922, 152.29455 -28.8...","{'lats': [-28.88922212329403, -28.889220563407093, -28.871175525074012, -28.871173966342834], 'lons': [152.3150510430575, 152.29454718513864, 152.29454718513864, 152.31504749949625]}"
514,S_k_5889,"                                            geometry
0  POLYGON ((152.15035 -28.90632, 152.12985 -28.9...","{'lats': [-28.906322100106973, -28.90632053912454, -28.888275546613393, -28.888273986787084], 'lons': [152.15035272263452, 152.12984550402228, 152.12984550402228, 152.150349175994]}"
515,S_k_5907,"                                            geometry
0  POLYGON ((152.12276 -28.93902, 152.10224 -28.9...","{'lats': [-28.939022055742637, -28.93902049266433, -28.920975587825456, -28.92097402590398], 'lons': [152.12275593853357, 152.10224228517657, 152.1022422851766, 152.12275238599852]}"
516,S_k_5926,"                                            geometry
0  POLYGON ((152.46326 -28.96932, 152.44274 -28.9...","{'lats': [-28.96932201460613, -28.96932044958461, -28.95127562603935, -28.95127406217532], 'lons': [152.46325892318686, 152.44273929778942, 152.44273929778944, 152.46325536518287]}"
517,S_k_5988,"                                            geometry
0  POLYGON ((152.52730 -28.39412, 152.50690 -28.3...","{'lats': [-28.394122790832864, -28.394121262512414, -28.376074905014736, -28.3760733778395], 'lons': [152.52730304399822, 152.50689522830808, 152.50689522830808, 152.52729958867553]}"
518,S_k_5991,"                                            geometry
0  POLYGON ((152.57850 -28.34012, 152.55810 -28.3...","{'lats': [-28.34012286319166, -28.340121338296605, -28.322074837808444, -28.32207331405748], 'lons': [152.5784978819077, 152.5581003951567, 152.5581003951567, 152.5784944361032]}"
519,S_k_5992,"                                            geometry
0  POLYGON ((152.59890 -28.34922, 152.57850 -28.3...","{'lats': [-28.349222851004107, -28.349221325532046, -28.33117484912806, -28.331173324800282], 'lons': [152.5988987508154, 152.57849952544797, 152.57849952544797, 152.59889530340837]}"
520,S_k_5995,"                                            geometry
0  POLYGON ((152.74122 -28.54812, 152.72078 -28.5...","{'lats': [-28.54812258398844, -28.548121045880464, -28.5300750971371, -28.530073560177595], 'lons': [152.74121784413492, 152.7207804145452, 152.7207804145452, 152.7412143615543]}"
521,S_k_5996,"                                            geometry
0  POLYGON ((152.76152 -28.61132, 152.74107 -28.6...","{'lats': [-28.611322498893546, -28.61132095676078, -28.593275176178157, -28.593273635195185], 'lons': [152.76152395177212, 152.7410743012915, 152.7410743012915, 152.7615204579562]}"
522,S_k_5997,"                                            geometry
0  POLYGON ((152.81222 -28.59422, 152.79178 -28.5...","{'lats': [-28.594222521929563, -28.594220980886245, -28.57617515478085, -28.57617361488697], 'lons': [152.81222229728388, 152.79177595730079, 152.79177595730079, 152.81221880651074]}"
523,S_k_5998,"                                            geometry
0  POLYGON ((152.84351 -28.48512, 152.82309 -28.4...","{'lats': [-28.485122668693716, -28.485121134593104, -28.46707501845951, -28.467073485506024], 'lons': [152.84351177543502, 152.82308648882963, 152.82308648882963, 152.84350830402576]}"
524,S_k_6002,"                                            geometry
0  POLYGON ((152.69621 -28.42352, 152.67579 -28.4...","{'lats': [-28.42352275140011, -28.423521221213285, -28.405474941640144, -28.40547341259916], 'lons': [152.69620586047773, 152.67579240923374, 152.67579240923374, 152.6962023999643]}"
525,S_k_6007,"                                            geometry
0  POLYGON ((152.46502 -28.61252, 152.44457 -28.6...","{'lats': [-28.612522497276654, -28.61252095506741, -28.594475177680035, -28.594473636620624], 'lons': [152.46502406793084, 152.444574185026, 152.444574185026, 152.46502057390137]}"
526,S_k_6012,"                                            geometry
0  POLYGON ((152.51490 -28.31302, 152.49450 -28.3...","{'lats': [-28.31302289947143, -28.313021376294138, -28.294974804112545, -28.294973282078775], 'lons': [152.5148952966803, 152.4945029827681, 152.4945029827681, 152.51489185564478]}"
527,S_k_6019,"                                            geometry
0  POLYGON ((152.69220 -28.35642, 152.67180 -28.3...","{'lats': [-28.356422841359414, -28.356421315430755, -28.338374858085935, -28.338373333301707], 'lons': [152.6921994385899, 152.67179883703932, 152.67179883703932, 152.6921959899145]}"
528,S_k_6023,"                                            geometry
0  POLYGON ((152.74031 -28.45642, 152.71989 -28.4...","{'lats': [-28.456422707241735, -28.456421174965143, -28.438374982655127, -28.43837345152506], 'lons': [152.74030901728256, 152.71988924952146, 152.71988924952146, 152.74030555095308]}"
529,S_k_6026,"                                            geometry
0  POLYGON ((152.78862 -28.57072, 152.76818 -28.5...","{'lats': [-28.570722553572793, -28.570721014026116, -28.55267512538872, -28.552673586990984], 'lons': [152.7886200259294, 152.76817823074396, 152.76817823074396, 152.78861653933438]}"
530,S_k_8722,"                                            geometry
0  POLYGON ((150.96045 -28.89542, 150.93995 -28.8...","{'lats': [-28.895422114888014, -28.89542055460392, -28.877375532882656, -28.87737397375445], 'lons': [150.96045165185785, 150.93994657578023, 150.93994657578023, 150.96044810718038]}"
531,S_k_8723,"                                            geometry
0  POLYGON ((150.98335 -28.89472, 150.96285 -28.8...","{'lats': [-28.89472211583714, -28.89472055559789, -28.876675532000988, -28.876673972917605], 'lons': [150.98335158311272, 150.9628466445884, 150.9628466445884, 150.98334803856127]}"
532,S_k_8724,"                                            geometry
0  POLYGON ((151.00615 -28.89412, 150.98565 -28.8...","{'lats': [-28.89412211665068, -28.894120556449863, -28.876075531245288, -28.87607397220033], 'lons': [151.00615152419027, 150.98564670356492, 150.98564670356492, 151.00614797974688]}"
533,S_k_8725,"                                            geometry
0  POLYGON ((151.02905 -28.89342, 151.00855 -28.8...","{'lats': [-28.893422117599748, -28.89342055744377, -28.875375530363613, -28.875373971363476], 'lons': [151.02905145544963, 151.0085467723685, 151.0085467723685, 151.0290479111323]}"
534,S_k_8726,"                                            geometry
0  POLYGON ((150.96115 -28.91562, 150.94064 -28.9...","{'lats': [-28.91562208749282, -28.91562052591445, -28.897575558331223, -28.897573997909177], 'lons': [150.96115363670305, 150.94064458911603, 150.94064458911603, 150.96115008838683]}"
535,S_k_8727,"                                            geometry
0  POLYGON ((151.07636 -28.93232, 151.05584 -28.9...","{'lats': [-28.93232206483517, -28.9323205021864, -28.91427557937898, -28.914274017886893], 'lons': [151.07635527918217, 151.05584294513204, 151.05584294513204, 151.07635172785544]}"
536,S_k_8728,"                                            geometry
0  POLYGON ((151.09926 -28.93162, 151.07874 -28.9...","{'lats': [-28.931622065785056, -28.931620503181154, -28.913575578496573, -28.913574017049342], 'lons': [151.0992552103077, 151.0787430140696, 151.0787430140696, 151.09925165910718]}"
537,S_k_8729,"                                            geometry
0  POLYGON ((151.12216 -28.93092, 151.10164 -28.9...","{'lats': [-28.93092206673493, -28.93092050417589, -28.912875577614177, -28.912874016211802], 'lons': [151.12215514143563, 151.10164308300472, 151.10164308300472, 151.12215159036137]}"
538,S_k_8730,"                                            geometry
0  POLYGON ((151.05977 -29.09402, 151.03923 -29.0...","{'lats': [-29.094021845022876, -29.09402027199231, -29.075975783577093, -29.07597421170674], 'lons': [151.05977125512172, 151.03922695456748, 151.0392269545675, 151.05976767453893]}"
539,S_k_8732,"                                            geometry
0  POLYGON ((151.08267 -29.09332, 151.06213 -29.0...","{'lats': [-29.093321845976096, -29.09332027299054, -29.07527578269154, -29.075274210866183], 'lons': [151.0826711856782, 151.06212702407453, 151.06212702407453, 151.0826676052225]}"
540,S_k_8733,"                                            geometry
0  POLYGON ((150.99177 -29.11622, 150.97122 -29.1...","{'lats': [-29.116221814784417, -29.116220240326037, -29.098175811668145, -29.098174238370465], 'lons': [150.99177345875552, 150.97122474891827, 150.97122474891827, 150.99176987414094]}"
541,S_k_8734,"                                            geometry
0  POLYGON ((151.15227 -29.11142, 151.13173 -29.1...","{'lats': [-29.111421821323685, -29.11142024717407, -29.09337580559325, -29.09337423260423], 'lons': [151.1522729820834, 151.1317252260263, 151.1317252260263, 151.15226939834088]}"
542,S_k_8735,"                                            geometry
0  POLYGON ((151.17517 -29.11062, 151.15463 -29.1...","{'lats': [-29.11062182241349, -29.110620248315335, -29.09257580458083, -29.092574231643248], 'lons': [151.17517290264934, 151.154625305533, 151.154625305533, 151.17516931905215]}"
543,S_k_8736,"                                            geometry
0  POLYGON ((150.96968 -29.13702, 150.94912 -29.1...","{'lats': [-29.137021786439767, -29.13702021064306, -29.118975838000004, -29.118974263364446], 'lons': [150.96967552567907, 150.9491226801047, 150.9491226801047, 150.96967193728372]}"
544,S_k_8737,"                                            geometry
0  POLYGON ((151.01548 -29.13572, 150.99492 -29.1...","{'lats': [-29.135721788211672, -29.135720212498626, -29.117675836353907, -29.117674261801987], 'lons': [151.01547539643232, 150.9949228094696, 150.9949228094696, 151.01547180827333]}"
545,S_k_8738,"                                            geometry
0  POLYGON ((151.03848 -29.13502, 151.01792 -29.1...","{'lats': [-29.135021789165755, -29.135020213497757, -29.11697583546757, -29.116974260960685], 'lons': [151.03847532684145, 151.01792287912411, 151.01792287912411, 151.0384717388098]}"
546,S_k_8739,"                                            geometry
0  POLYGON ((151.15307 -29.13152, 151.13252 -29.1...","{'lats': [-29.131521793935978, -29.131520218493204, -29.113475831036098, -29.113474256754365], 'lons': [151.15307497892422, 151.1325232273594, 151.1325232273594, 151.1530713915289]}"
547,S_k_8740,"                                            geometry
0  POLYGON ((151.15388 -29.15162, 151.13332 -29.1...","{'lats': [-29.151621766536422, -29.151620189800003, -29.133575856490058, -29.133574280915106], 'lons': [151.15387697780608, 151.13332122665005, 151.13332122665005, 151.15387338675495]}"
548,S_k_8741,"                                            geometry
0  POLYGON ((150.94828 -29.17802, 150.92772 -29.1...","{'lats': [-29.178021730530965, -29.178020152094664, -29.159975889938973, -29.159974312664726], 'lons': [150.94827960630673, 150.92771859574674, 150.92771859574674, 150.94827601044935]}"
549,S_k_8743,"                                            geometry
0  POLYGON ((151.00200 -29.37792, 150.98140 -29.3...","{'lats': [-29.377921457239292, -29.377919865903685, -29.3598761438312, -29.35987455366207], 'lons': [151.00199962399327, 150.98139855978278, 150.98139855978278, 151.00199599157312]}"
550,S_k_8744,"                                            geometry
0  POLYGON ((150.59963 -29.71202, 150.57896 -29.7...","{'lats': [-29.712020997903505, -29.71201938489752, -29.6939765705784, -29.693974958746416], 'lons': [150.59963353638867, 150.5789646164999, 150.5789646164999, 150.59962984218043]}"
551,S_k_8745,"                                            geometry
0  POLYGON ((150.62263 -29.71142, 150.60196 -29.7...","{'lats': [-29.711420998731274, -29.71141938576434, -29.693376569809367, -29.69337495801641], 'lons': [150.62263347497105, 150.6019646779734, 150.6019646779734, 150.62262978087458]}"
552,S_k_8746,"                                            geometry
0  POLYGON ((150.60034 -29.73212, 150.57966 -29.7...","{'lats': [-29.7321209701675, -29.732119355853303, -29.714076596347166, -29.714074983207418], 'lons': [150.60033559495588, 150.57966255606073, 150.57966255606073, 150.60033189700292]}"
553,S_k_8747,"                                            geometry
0  POLYGON ((150.41774 -29.79742, 150.39706 -29.7...","{'lats': [-29.797420879980983, -29.797419261413168, -29.77937668013722, -29.77937506274534], 'lons': [150.41774229719076, 150.39705584773336, 150.39705584773336, 150.41773858705025]}"
554,S_k_8748,"                                            geometry
0  POLYGON ((150.60395 -29.83282, 150.58325 -29.8...","{'lats': [-29.832820831039317, -29.832819210163276, -29.814776725607885, -29.814775105908595], 'lons': [150.60394593981545, 150.58325220179896, 150.58325220179896, 150.60394222305393]}"
555,S_k_8749,"                                            geometry
0  POLYGON ((150.60465 -29.85302, 150.58395 -29.8...","{'lats': [-29.85302080309634, -29.853019180902468, -29.834976751569222, -29.834975130552557], 'lons': [150.60464802129576, 150.5839501184278, 150.5839501184278, 150.60464430075177]}"
556,S_k_8750,"                                            geometry
0  POLYGON ((150.81325 -29.86732, 150.79255 -29.8...","{'lats': [-29.86732078330796, -29.867319160180852, -29.849276769954237, -29.849275148004665], 'lons': [150.81324949610305, 150.79254864228093, 150.79254864228093, 150.81324577287944]}"
557,S_k_8751,"                                            geometry
0  POLYGON ((150.83635 -29.86662, 150.81565 -29.8...","{'lats': [-29.86662078427675, -29.866619161195334, -29.848576769054144, -29.848575147150243], 'lons': [150.83634942388488, 150.81564871456467, 150.81564871456467, 150.8363457007925]}"
558,S_k_8752,"                                            geometry
0  POLYGON ((150.49055 -29.89632, 150.46985 -29.8...","{'lats': [-29.896320743160057, -29.89631911813955, -29.878276807254988, -29.878275183412686], 'lons': [150.4905524902424, 150.46984564542262, 150.46984564542262, 150.49054876157962]}"
559,S_k_8753,"                                            geometry
0  POLYGON ((150.72165 -29.89002, 150.70095 -29.8...","{'lats': [-29.890020751883867, -29.890019127274776, -29.871976799149866, -29.871975175718838], 'lons': [150.72165183941866, 150.70094629683732, 150.70094629683732, 150.72164811193807]}"
560,S_k_8754,"                                            geometry
0  POLYGON ((150.60685 -29.91342, 150.58614 -29.9...","{'lats': [-29.913420719475575, -29.91341909333812, -29.895376829259906, -29.895375204301047], 'lons': [150.60685425780756, 150.5861438762526, 150.5861438762526, 150.60685052593445]}"
