,code,geom,box
1268,S_k_8709,"                                            geometry
0  POLYGON ((150.19063 -30.62902, 150.16977 -30.6...","{'lats': [-30.629019721077423, -30.62901804785593, -30.610977756862226, -30.610976084836164], 'lons': [150.19062960877943, 150.1697684570698, 150.1697684570698, 150.19062574045427]}"
1269,S_k_8710,"                                            geometry
0  POLYGON ((150.18993 -30.60882, 150.16907 -30.6...","{'lats': [-30.608819749451744, -30.608818077568646, -30.590777730500168, -30.590776059812004], 'lons': [150.18992744436517, 150.16907062343824, 150.16907062343824, 150.1899235799492]}"
1270,S_k_8711,"                                            geometry
0  POLYGON ((150.18923 -30.58872, 150.16837 -30.5...","{'lats': [-30.58871977767472, -30.588718107122837, -30.570677704278694, -30.57067603492127], 'lons': [150.18922529284353, 150.1683727769026, 150.1683727769026, 150.18922143231404]}"
1271,S_k_8712,"                                            geometry
0  POLYGON ((150.18862 -30.56862, 150.16777 -30.5...","{'lats': [-30.56861980588681, -30.568618136665606, -30.55057767806728, -30.550576010040047], 'lons': [150.18862314349235, 150.16777492819492, 150.16777492819492, 150.18861928684598]}"
1272,S_k_8713,"                                            geometry
0  POLYGON ((150.21323 -30.60832, 150.19237 -30.6...","{'lats': [-30.60831975015394, -30.608318078303967, -30.590277729847774, -30.59027605919272], 'lons': [150.21322739081836, 150.19237067703332, 150.19237067703332, 150.21322352649912]}"
1273,S_k_8714,"                                            geometry
0  POLYGON ((150.21253 -30.58812, 150.19167 -30.5...","{'lats': [-30.588119778517044, -30.58811810800489, -30.570077703496132, -30.57007603417842], 'lons': [150.21252522865237, 150.19167284115176, 150.19167284115179, 150.2125213682389]}"
1274,S_k_8715,"                                            geometry
0  POLYGON ((150.26452 -31.43322, 150.24348 -31.4...","{'lats': [-31.433218582686205, -31.43321685572885, -31.415178814468515, -31.415177088726395], 'lons': [150.26451758258818, 150.24348040405638, 150.24348040405638, 150.26451355581787]}"
1275,S_k_8716,"                                            geometry
0  POLYGON ((150.25067 -31.03052, 150.22972 -31.0...","{'lats': [-31.030519154847372, -31.030517454909315, -31.01247828292574, -31.01247658419288], 'lons': [150.25067308729936, 150.22972493935302, 150.22972493935302, 150.25066914056302]}"
1276,S_k_8717,"                                            geometry
0  POLYGON ((150.24184 -30.76882, 150.22095 -30.7...","{'lats': [-30.768819524405046, -30.768817841905843, -30.750777939585817, -30.75077625828542], 'lons': [150.24184464853235, 150.22095340374585, 150.22095340374588, 150.24184075305922]}"
1277,S_k_8718,"                                            geometry
0  POLYGON ((150.24124 -30.74862, 150.22036 -30.7...","{'lats': [-30.748619552854915, -30.748617871697903, -30.73057791315385, -30.730576233195148], 'lons': [150.24124246888124, 150.22035558536288, 150.22035558536288, 150.24123857734085]}"
1278,S_k_8719,"                                            geometry
0  POLYGON ((150.26514 -30.76822, 150.24425 -30.7...","{'lats': [-30.76821952525026, -30.76821784279093, -30.750177938800576, -30.750176257540033], 'lons': [150.26514458375843, 150.24425346857822, 150.24425346857825, 150.26514068840214]}"
1279,S_k_8720,"                                            geometry
0  POLYGON ((150.30580 -31.27092, 150.28480 -31.2...","{'lats': [-31.2709188137877, -31.27091709774713, -31.252878599777954, -31.25287688494854], 'lons': [150.3057995418251, 150.28479846102866, 150.28479846102866, 150.30579554748076]}"
1280,S_k_8721,"                                            geometry
0  POLYGON ((150.43474 -31.58992, 150.41366 -31.5...","{'lats': [-31.589918358921334, -31.589916621388625, -31.57187902233627, -31.571877286022787], 'lons': [150.4347351401844, 150.41366283069988, 150.41366283069988, 150.43473108188616]}"
1281,S_k_8731,"                                            geometry
0  POLYGON ((150.92506 -30.93222, 150.90414 -30.9...","{'lats': [-30.932219293872844, -30.932217600496152, -30.91417815376453, -30.91417646159063], 'lons': [150.9250623613512, 150.90413567496086, 150.90413567496086, 150.92505843393863]}"
1282,S_k_8742,"                                            geometry
0  POLYGON ((150.92586 -30.95242, 150.90493 -30.9...","{'lats': [-30.952419265324746, -30.952417570600826, -30.93437818028719, -30.934376486766546], 'lons': [150.9258645611539, 150.90493347317653, 150.90493347317653, 150.92586062977713]}"
1283,S_k_8825,"                                            geometry
0  POLYGON ((149.32252 -32.30032, 149.30128 -32.3...","{'lats': [-32.3003173368091, -32.300315550889366, -32.282279971718374, -32.282278187036354], 'lons': [149.32251648083874, 149.3012814172012, 149.3012814172012, 149.32251227681797]}"
1284,S_k_8826,"                                            geometry
0  POLYGON ((149.32201 -32.28012, 149.30078 -32.2...","{'lats': [-32.28011736604283, -32.28011558150918, -32.26207994456788, -32.262078161271404], 'lons': [149.3220141279843, 149.30078377215915, 149.30078377215915, 149.32200992817158]}"
1285,S_k_8827,"                                            geometry
0  POLYGON ((149.34370 -32.19912, 149.32249 -32.1...","{'lats': [-32.19911748316857, -32.19911570418691, -32.18107983578682, -32.1810780580402], 'lons': [149.34370471698028, 149.3224931915789, 149.32249319157893, 149.3437005340031]}"
1286,S_k_8828,"                                            geometry
0  POLYGON ((149.37002 -32.29942, 149.34878 -32.2...","{'lats': [-32.29941733811179, -32.29941555225381, -32.28137997050849, -32.28137818588822], 'lons': [149.37001637595827, 149.34878152217541, 149.34878152217541, 149.37001217212506]}"
1287,S_k_8829,"                                            geometry
0  POLYGON ((149.39422 -32.31912, 149.37298 -32.3...","{'lats': [-32.319117309592656, -32.31911552238236, -32.30107999699513, -32.30107821102305], 'lons': [149.39421867274862, 149.37297922333187, 149.37297922333187, 149.39421446480796]}"
1288,S_k_8830,"                                            geometry
0  POLYGON ((149.39372 -32.29892, 149.37248 -32.2...","{'lats': [-32.29891733883552, -32.29891555301187, -32.28087996983638, -32.2808781852504], 'lons': [149.3937163176934, 149.37248158049243, 149.37248158049243, 149.3937121139644]}"
1289,S_k_8831,"                                            geometry
0  POLYGON ((149.79250 -32.14972, 149.77130 -32.1...","{'lats': [-32.14971755452295, -32.14971577892254, -32.13167976951452, -32.13167799514785], 'lons': [149.79249899601933, 149.7712989176574, 149.7712989176574, 149.79249482327953]}"
1290,S_k_8832,"                                            geometry
0  POLYGON ((149.81550 -32.12902, 149.79430 -32.1...","{'lats': [-32.12901758440487, -32.129015810220245, -32.11097974176059, -32.110977968809145], 'lons': [149.8154966029525, 149.79430131286523, 149.79430131286523, 149.8154924344957]}"
1291,S_k_8833,"                                            geometry
0  POLYGON ((149.86410 -32.16832, 149.84290 -32.1...","{'lats': [-32.16831752766368, -32.16831575079059, -32.15027979446096, -32.15027801882209], 'lons': [149.86410114841493, 149.84289676333628, 149.84289676333628, 149.86409697182322]}"
1292,S_k_8834,"                                            geometry
0  POLYGON ((149.86350 -32.14812, 149.84230 -32.1...","{'lats': [-32.148117556833036, -32.148115781342085, -32.13007976736897, -32.130077993111705], 'lons': [149.86349881096007, 149.84229910288224, 149.84229910288224, 149.86349463855146]}"
1293,S_k_8835,"                                            geometry
0  POLYGON ((149.86290 -32.12802, 149.84170 -32.1...","{'lats': [-32.12801758584818, -32.128015811731935, -32.10997974042006, -32.109977967536956], 'lons': [149.86289648740782, 149.84170142851332, 149.84170142851332, 149.86289231915782]}"
1294,S_k_8836,"                                            geometry
0  POLYGON ((149.88780 -32.16772, 149.86660 -32.1...","{'lats': [-32.167717528530225, -32.1677157516982, -32.14967979365611, -32.149678018058296], 'lons': [149.88780107895172, 149.86659683286163, 149.86659683286163, 149.8877969024843]}"
1295,S_k_8837,"                                            geometry
0  POLYGON ((149.88720 -32.14762, 149.86600 -32.1...","{'lats': [-32.14761755755492, -32.14761578209817, -32.129579766698484, -32.12957799247542], 'lons': [149.88719875313208, 149.865999160762, 149.865999160762, 149.88719458082696]}"
1296,S_k_8838,"                                            geometry
0  POLYGON ((149.88650 -32.12752, 149.86530 -32.1...","{'lats': [-32.12751758656981, -32.127515812487765, -32.1094797397498, -32.10947796690089], 'lons': [149.88649642963765, 149.8653014863352, 149.8653014863352, 149.88649226149104]}"
1297,S_k_8839,"                                            geometry
0  POLYGON ((149.88589 -32.10732, 149.86470 -32.1...","{'lats': [-32.107317615719175, -32.10731584301805, -32.08927971267604, -32.08927794120751], 'lons': [149.885894096924, 149.864703821136, 149.864703821136, 149.88588993295284]}"
1298,S_k_8840,"                                            geometry
0  POLYGON ((149.91080 -32.14712, 149.88960 -32.1...","{'lats': [-32.14711755827681, -32.14711578285427, -32.12907976602801, -32.129077991839125], 'lons': [149.9107986953055, 149.88959921864026, 149.88959921864026, 149.91079452310387]}"
1299,S_k_8841,"                                            geometry
0  POLYGON ((149.93129 -32.04582, 149.91011 -32.0...","{'lats': [-32.04581770440474, -32.04581593590421, -32.027779630304195, -32.02777786303466], 'lons': [149.93128700927429, 149.91011091512877, 149.91011091512877, 149.9312828579921]}"
1300,S_k_8842,"                                            geometry
0  POLYGON ((149.96011 -32.20642, 149.93889 -32.2...","{'lats': [-32.2064174726193, -32.20641569313766, -32.18837984558465, -32.18837806733825], 'lons': [149.96010556357862, 149.93889234422346, 149.9388923442235, 149.9601013790867]}"
1301,S_k_8843,"                                            geometry
0  POLYGON ((146.92577 -34.35701, 146.90403 -34.3...","{'lats': [-34.35701431155595, -34.357012381195574, -34.33898277992401, -34.33898085085973], 'lons': [146.92576881556127, 146.9040288577119, 146.9040288577119, 146.9257641618964]}"
1302,S_k_8844,"                                            geometry
0  POLYGON ((146.84179 -34.50091, 146.82001 -34.5...","{'lats': [-34.50091409647977, -34.500912155756275, -34.48288297943112, -34.482881040008074], 'lons': [146.84178745098689, 146.82001020573003, 146.82001020573003, 146.84178276420062]}"
1303,S_k_8845,"                                            geometry
0  POLYGON ((146.23382 -34.71251, 146.21198 -34.7...","{'lats': [-34.712513779461005, -34.712511823434724, -34.694483273460456, -34.694481318741126], 'lons': [146.23381509567946, 146.21198253648208, 146.21198253648208, 146.2338103597701]}"
1304,S_k_8846,"                                            geometry
0  POLYGON ((146.20992 -34.71371, 146.18808 -34.7...","{'lats': [-34.71371377766062, -34.713711821547335, -34.69568327513012, -34.69568132032383], 'lons': [146.2099152532807, 146.1880823787409, 146.1880823787409, 146.2099105170914]}"
1305,S_k_8847,"                                            geometry
0  POLYGON ((145.94405 -35.69991, 145.92195 -35.6...","{'lats': [-35.699912288704645, -35.69991026023177, -35.681884655392416, -35.68188262825796], 'lons': [145.944047987672, 145.9219495264928, 145.9219495264928, 145.94404301570714]}"
1306,S_k_8848,"                                            geometry
0  POLYGON ((145.99572 -34.74431, 145.97388 -34.7...","{'lats': [-34.74431373174133, -34.74431177340863, -34.726283317715264, -34.7262813606905], 'lons': [145.99571927527273, 145.97387835317681, 145.97387835317681, 145.99571453193744]}"
1307,S_k_8850,"                                            geometry
0  POLYGON ((145.92382 -34.74791, 145.90198 -34.7...","{'lats': [-34.74791372633785, -34.74791176774394, -34.72988332272636, -34.7298813654405], 'lons': [145.92381974884833, 145.9019778791806, 145.9019778791806, 145.92381500467167]}"
1308,S_k_8851,"                                            geometry
0  POLYGON ((146.54004 -34.93481, 146.51815 -34.9...","{'lats': [-34.934813445457856, -34.9348114732717, -34.91678358318758, -34.9167816123153], 'lons': [146.54004445142883, 146.51815315466328, 146.5181531546633, 146.5400396633669]}"
1309,S_k_8852,"                                            geometry
0  POLYGON ((146.49204 -34.93731, 146.47015 -34.9...","{'lats': [-34.93731344169615, -34.937311469327774, -34.91928358667555, -34.919281615621124], 'lons': [146.49204478340292, 146.47015282239428, 146.47015282239428, 146.49203999475122]}"
1310,S_k_8853,"                                            geometry
0  POLYGON ((146.46794 -34.93861, 146.44605 -34.9...","{'lats': [-34.93861343974, -34.938611467276864, -34.92058358848932, -34.92058161734018], 'lons': [146.4679449560457, 146.44605264959822, 146.44605264959822, 146.46794016708728]}"
1311,S_k_8854,"                                            geometry
0  POLYGON ((146.54165 -34.95451, 146.51975 -34.9...","{'lats': [-34.95451341581233, -34.95451144218995, -34.93648361067558, -34.936481638367695], 'lons': [146.54164706849724, 146.51975053527084, 146.51975053527084, 146.54164227578624]}"
1312,S_k_8855,"                                            geometry
0  POLYGON ((146.51755 -34.95581, 146.49565 -34.9...","{'lats': [-34.95581341385577, -34.955811440138596, -34.937783612489746, -34.937781640087096], 'lons': [146.51754724128682, 146.4956503623278, 146.4956503623278, 146.5175424482689]}"
1313,S_k_8856,"                                            geometry
0  POLYGON ((146.49355 -34.95711, 146.47165 -34.9...","{'lats': [-34.95711341189916, -34.95711143808718, -34.93908361430392, -34.93908164180651], 'lons': [146.49354741408754, 146.4716501893737, 146.4716501893737, 146.49354262076264]}"
1314,S_k_8857,"                                            geometry
0  POLYGON ((146.46955 -34.95841, 146.44765 -34.9...","{'lats': [-34.958413409942516, -34.95841143603573, -34.940383616118126, -34.94038164352595], 'lons': [146.4695475868993, 146.44765001640843, 146.44765001640843, 146.46954279326744]}"
1315,S_k_8858,"                                            geometry
0  POLYGON ((146.44555 -34.95971, 146.42365 -34.9...","{'lats': [-34.95971340798586, -34.959711433984275, -34.941683617932384, -34.94168164524544], 'lons': [146.44554775972222, 146.42364984343212, 146.42364984343212, 146.44554296578337]}"
1316,S_k_8859,"                                            geometry
0  POLYGON ((146.49515 -34.97691, 146.47325 -34.9...","{'lats': [-34.9769133820946, -34.976911406838326, -34.958883641938854, -34.95888166799777], 'lons': [146.49515004734775, 146.47324755377525, 146.47324755377525, 146.49514524934517]}"
1317,S_k_8860,"                                            geometry
0  POLYGON ((146.49665 -34.99671, 146.47474 -34.9...","{'lats': [-34.99671335228248, -34.99671137558123, -34.978683669580356, -34.97868169419492], 'lons': [146.4966526831861, 146.4747449155964, 146.4747449155964, 146.4966478805013]}"
1318,S_k_8861,"                                            geometry
0  POLYGON ((146.47265 -34.99791, 146.45074 -34.9...","{'lats': [-34.997913350475436, -34.9979113736866, -34.9798836712558, -34.97988169578281], 'lons': [146.47265284301682, 146.4507447556238, 146.4507447556238, 146.47264804004809]}"
1319,S_k_8862,"                                            geometry
0  POLYGON ((146.49826 -35.01641, 146.47634 -35.0...","{'lats': [-35.01641332261342, -35.01641134447381, -34.998383697088734, -34.99838172026556], 'lons': [146.49825530827326, 146.47634228817833, 146.47634228817833, 146.4982505009254]}"
1320,S_k_8863,"                                            geometry
0  POLYGON ((146.47416 -35.01771, 146.45224 -35.0...","{'lats': [-35.0177133206553, -35.01771134242074, -34.999683698904214, -34.99968172198613], 'lons': [146.47415548159225, 146.45224211470543, 146.45224211470546, 146.47415067393658]}"
1321,S_k_8864,"                                            geometry
0  POLYGON ((146.47576 -35.03751, 146.45384 -35.0...","{'lats': [-35.037513290827604, -35.03751131114666, -35.01948372655915, -35.0194817481953], 'lons': [146.47575812275102, 146.45383947120152, 146.45383947120152, 146.47575331040375]}"
1322,S_k_8865,"                                            geometry
0  POLYGON ((146.45176 -35.03881, 146.42984 -35.0...","{'lats': [-35.038813288868965, -35.03881130909302, -35.0207837283751, -35.020781749916296], 'lons': [146.45175829625086, 146.4298392975476, 146.4298392975476, 146.45175348359535]}"
1323,S_k_8866,"                                            geometry
0  POLYGON ((146.47736 -35.05731, 146.45544 -35.0...","{'lats': [-35.0573132609924, -35.057311279864365, -35.03928375422058, -35.03928177441025], 'lons': [146.47736076649554, 146.4554368251095, 146.4554368251095, 146.47735594945215]}"
1324,S_k_8867,"                                            geometry
0  POLYGON ((146.47886 -35.07711, 146.45693 -35.0...","{'lats': [-35.077113231149696, -35.077111248573864, -35.05908378188849, -35.05908180063101], 'lons': [146.47886341282842, 146.45693417642693, 146.45693417642693, 146.47885859108436]}"
1325,S_k_8868,"                                            geometry
0  POLYGON ((146.45476 -35.07831, 146.43283 -35.0...","{'lats': [-35.078313229340786, -35.078311246677195, -35.06028378356552, -35.06028180222031], 'lons': [146.45476357329548, 146.4328340158174, 146.4328340158174, 146.45475875126638]}"
1326,S_k_8869,"                                            geometry
0  POLYGON ((146.48047 -35.09681, 146.45853 -35.0...","{'lats': [-35.096813201450246, -35.09681121743327, -35.07878380942307, -35.07878182672507], 'lons': [146.48046604836722, 146.45853153854804, 146.45853153854804, 146.4804612219417]}"
1327,S_k_8870,"                                            geometry
0  POLYGON ((146.45637 -35.09811, 146.43443 -35.0...","{'lats': [-35.09811319949011, -35.098111215378, -35.080083811240286, -35.0800818284472], 'lons': [146.45636622237626, 146.43443136438447, 146.43443136438447, 146.45636139564166]}"
1328,S_k_8871,"                                            geometry
0  POLYGON ((146.43227 -35.09941, 146.41033 -35.0...","{'lats': [-35.09941319752998, -35.099411213322746, -35.08138381305757, -35.08138183016939], 'lons': [146.43226639639653, 146.4103311902097, 146.4103311902097, 146.43226156935285]}"
1329,S_k_8872,"                                            geometry
0  POLYGON ((146.45787 -35.11791, 146.43593 -35.1...","{'lats': [-35.11791316963196, -35.11791118407064, -35.09988383892152, -35.09988185467985], 'lons': [146.4578688740506, 146.43592871035574, 146.43592871035574, 146.45786404260596]}"
1330,S_k_8873,"                                            geometry
0  POLYGON ((146.69518 -34.46941, 146.67341 -34.4...","{'lats': [-34.46941414359625, -34.46941220514427, -34.451382935727224, -34.451380998574734], 'lons': [146.69518336031172, 146.67341430003913, 146.67341430003913, 146.69517868079538]}"
1331,S_k_8874,"                                            geometry
0  POLYGON ((146.42059 -35.25891, 146.39861 -35.2...","{'lats': [-35.25891295679045, -35.2589109608889, -35.24088403623057, -35.24088204165316], 'lons': [146.42058783240395, 146.39860973516988, 146.39860973516988, 146.4205829672853]}"
1332,S_k_8875,"                                            geometry
0  POLYGON ((147.00512 -34.73001, 146.98328 -34.7...","{'lats': [-34.73001375320263, -34.7300117959073, -34.71198329781233, -34.71198134182451], 'lons': [147.00511739495718, 146.98328023516234, 146.98328023516234, 147.00511265496263]}"
1333,S_k_8876,"                                            geometry
0  POLYGON ((147.00682 -34.74981, 146.98498 -34.7...","{'lats': [-34.749813723485914, -34.74981176475413, -34.73178332537117, -34.7317813679475], 'lons': [147.00681999882502, 146.98497762898197, 146.98497762898197, 147.00681525420418]}"
1334,S_k_8881,"                                            geometry
0  POLYGON ((146.46023 -34.83971, 146.43837 -34.8...","{'lats': [-34.83971358846288, -34.83971162320044, -34.82168345058353, -34.82168148663199], 'lons': [146.4602318535429, 146.43836576373616, 146.43836576373616, 146.46022708786083]}"
1335,S_k_8882,"                                            geometry
0  POLYGON ((146.54167 -35.86821, 146.51953 -35.8...","{'lats': [-35.86821203280945, -35.86820999181271, -35.85018489247713, -35.85018285282437], 'lons': [146.54167129278335, 146.51952620068838, 146.51952620068838, 146.54166627942115]}"
1336,S_k_8883,"                                            geometry
0  POLYGON ((147.15052 -34.74141, 147.12868 -34.7...","{'lats': [-34.74141373609394, -34.741411777971656, -34.72338331367873, -34.7233813568643], 'lons': [147.1505188938426, 147.1286787349458, 147.1286787349458, 147.150514151185]}"
1337,S_k_8884,"                                            geometry
0  POLYGON ((145.79385 -34.95271, 145.77195 -34.9...","{'lats': [-34.95271341852138, -34.95271144503025, -34.934683608163716, -34.934681635987026], 'lons': [145.79384682926846, 145.7719507747121, 145.7719507747121, 145.79384203698248]}"
1338,S_k_8885,"                                            geometry
0  POLYGON ((147.11283 -34.86291, 147.09096 -34.8...","{'lats': [-34.86291355359251, -34.862911586642454, -34.84488348291869, -34.84488151728026], 'lons': [147.11283492138557, 147.09096269316913, 147.09096269316913, 147.11283015025342]}"
1339,S_k_8886,"                                            geometry
0  POLYGON ((147.11454 -34.88271, 147.09266 -34.8...","{'lats': [-34.882713523824144, -34.882711555433076, -34.86468351052228, -34.86468154344344], 'lons': [147.11453754241438, 147.0926600698128, 147.0926600698128, 147.11453276662596]}"
1340,S_k_8887,"                                            geometry
0  POLYGON ((146.41086 -35.75591, 146.38874 -35.7...","{'lats': [-35.75591220361449, -35.755910170980236, -35.73788473423221, -35.73788270293821], 'lons': [146.41085572068272, 146.38874178661598, 146.38874178661598, 146.41085073498198]}"
1341,S_k_8888,"                                            geometry
0  POLYGON ((146.91753 -34.83441, 146.89567 -34.8...","{'lats': [-34.83441359642746, -34.83441163155042, -34.81638344319786, -34.81638147963155], 'lons': [146.91753115319298, 146.89566646470797, 146.89566646470797, 146.91752638875514]}"
1342,S_k_8889,"                                            geometry
0  POLYGON ((146.89363 -34.83581, 146.87177 -34.8...","{'lats': [-34.83581359432366, -34.83581162934482, -34.81778344514875, -34.817781481480694], 'lons': [146.89363133817326, 146.8717662795635, 146.8717662795635, 146.8936265734068]}"
1343,S_k_8890,"                                            geometry
0  POLYGON ((146.94323 -34.85281, 146.92136 -34.8...","{'lats': [-34.85281356877444, -34.8528116025592, -34.83478346884062, -34.83478150393668], 'lons': [146.94323358538375, 146.9213640303574, 146.9213640303574, 146.94322881662504]}"
1344,S_k_8891,"                                            geometry
0  POLYGON ((146.91923 -34.85421, 146.89736 -34.8...","{'lats': [-34.85421356667012, -34.85421160035303, -34.83618347079192, -34.83618150578619], 'lons': [146.9192337705323, 146.89736384504437, 146.89736384504437, 146.91922900144462]}"
1345,S_k_8892,"                                            geometry
0  POLYGON ((146.94494 -34.87261, 146.92306 -34.8...","{'lats': [-34.872613539009976, -34.87261157135406, -34.854583496440824, -34.85458153009684], 'lons': [146.94493620510445, 146.9230614083103, 146.9230614083103, 146.94493143169174]}"
1346,S_k_8893,"                                            geometry
0  POLYGON ((146.94654 -34.89241, 146.92466 -34.8...","{'lats': [-34.89241350923788, -34.89241154014059, -34.87438352404768, -34.874381556262925], 'lons': [146.94653882739013, 146.92465878369597, 146.92465878369597, 146.94653404931896]}"
1347,S_k_8894,"                                            geometry
0  POLYGON ((146.70159 -34.54851, 146.67980 -34.5...","{'lats': [-34.54851402524361, -34.54851208108439, -34.5304830455057, -34.53048110264839], 'lons': [146.70159364455105, 146.67980400666383, 146.67980400666383, 146.70158894675814]}"
1348,S_k_8895,"                                            geometry
0  POLYGON ((145.99941 -35.45901, 145.97738 -35.4...","{'lats': [-35.45901265409614, -35.459010643459244, -35.440984316791045, -35.44098230748472], 'lons': [145.99941496491692, 145.97738257856741, 145.97738257856741, 145.99941005160673]}"
1349,S_k_8896,"                                            geometry
0  POLYGON ((146.00557 -35.87561, 145.98343 -35.8...","{'lats': [-35.875612021546395, -35.8756099799978, -35.85758490291133, -35.85758286270694], 'lons': [146.00557232194464, 145.98342517061315, 145.98342517061315, 146.00556730675424]}"
1350,S_k_8897,"                                            geometry
0  POLYGON ((147.12498 -34.44481, 147.10322 -34.4...","{'lats': [-34.444814180378046, -34.44481224369883, -34.42678290160877, -34.42678096622831], 'lons': [147.12498017011674, 147.10321749306826, 147.10321749306826, 147.12497549627025]}"
1351,S_k_8898,"                                            geometry
0  POLYGON ((147.10108 -34.44621, 147.07932 -34.4...","{'lats': [-34.44621417828508, -34.446212241505, -34.42818290355016, -34.42818096806888], 'lons': [147.10108035156844, 147.07931731145536, 147.07931731145536, 147.10107567739945]}"
1352,S_k_8899,"                                            geometry
0  POLYGON ((147.12668 -34.46461, 147.10491 -34.4...","{'lats': [-34.46461415077414, -34.464612212668136, -34.446582929069116, -34.446580992262476], 'lons': [147.1266827375299, 147.1049149233742, 147.1049149233742, 147.12667805912045]}"
1353,S_k_8900,"                                            geometry
0  POLYGON ((147.10278 -34.46601, 147.08101 -34.4...","{'lats': [-34.46601414868065, -34.46601221047374, -34.44798293101103, -34.44798099410353], 'lons': [147.10278291915935, 147.08101474158343, 147.08101474158343, 147.10277824042706]}"
1354,S_k_8909,"                                            geometry
0  POLYGON ((149.48570 -31.30952, 149.46469 -31.3...","{'lats': [-31.30951875888581, -31.30951704025224, -31.291478650781777, -31.291476933360318], 'lons': [149.4857038192288, 149.46469417978034, 149.46469417978034, 149.48569981719348]}"
1355,S_k_8939,"                                            geometry
0  POLYGON ((149.85339 -30.25382, 149.83261 -30.2...","{'lats': [-30.253820246306375, -30.25381859785564, -30.23577726887741, -30.235775621613186], 'lons': [149.85338976276822, 149.83260833910364, 149.83260833910364, 149.85338596650442]}"
1356,S_k_8940,"                                            geometry
0  POLYGON ((149.85279 -30.23372, 149.83201 -30.2...","{'lats': [-30.233720274335262, -30.233718627206283, -30.215677242835945, -30.215675596892993], 'lons': [149.85278764930553, 149.83201045447993, 149.83201045447993, 149.85278385686973]}"
1357,S_k_8942,"                                            geometry
0  POLYGON ((149.87659 -30.25332, 149.85581 -30.2...","{'lats': [-30.253320247003753, -30.253318598585903, -30.235277268229492, -30.235275620998138], 'lons': [149.8765897101686, 149.8558083917509, 149.8558083917509, 149.87658591400003]}"
1358,S_k_8943,"                                            geometry
0  POLYGON ((149.87599 -30.23322, 149.85521 -30.2...","{'lats': [-30.23322027503235, -30.233218627936242, -30.21517724218827, -30.215175596278193], 'lons': [149.87598759675907, 149.85521050707393, 149.85521050707393, 149.87598380441844]}"
1359,S_k_8944,"                                            geometry
0  POLYGON ((149.87368 -30.15262, 149.85292 -30.1...","{'lats': [-30.15262038731387, -30.152618745512562, -30.1345771378682, -30.134575497251017], 'lons': [149.8736791435452, 149.85291896794467, 149.85291896794467, 149.87367536652152]}"
1360,S_k_8948,"                                            geometry
0  POLYGON ((149.89979 -30.25282, 149.87901 -30.2...","{'lats': [-30.252820247701123, -30.252818599316154, -30.234777267581578, -30.234775620383097], 'lons': [149.8997896575703, 149.87900844439685, 149.87900844439685, 149.899785861497]}"
1361,S_k_8949,"                                            geometry
0  POLYGON ((149.89688 -30.15212, 149.87612 -30.1...","{'lats': [-30.15212038800984, -30.15211874624135, -30.134077137221563, -30.134075496637205], 'lons': [149.89687909121292, 149.87611902032438, 149.87611902032438, 149.89687531428413]}"
1362,S_k_8950,"                                            geometry
0  POLYGON ((149.89628 -30.13192, 149.87552 -30.1...","{'lats': [-30.131920416121464, -30.13191877567861, -30.113877111103196, -30.113875471843997], 'lons': [149.89627697809138, 149.87552113536063, 149.87552113536063, 149.89627320499298]}"
1363,S_k_8954,"                                            geometry
0  POLYGON ((149.91998 -30.15162, 149.89922 -30.1...","{'lats': [-30.151620388705812, -30.151618746970136, -30.13357713657494, -30.133575496023376], 'lons': [149.91997903888196, 149.8992190727027, 149.8992190727027, 149.91997526204798]}"
1364,S_k_8955,"                                            geometry
0  POLYGON ((149.91938 -30.13142, 149.89862 -30.1...","{'lats': [-30.13142041681716, -30.131418776407116, -30.113377110456852, -30.11337547123045], 'lons': [149.91937692581368, 149.89862118768576, 149.89862118768576, 149.9193731528101]}"
1365,S_k_8963,"                                            geometry
0  POLYGON ((149.94017 -30.05032, 149.91943 -30.0...","{'lats': [-30.050320529566235, -30.050318894473047, -30.03227700570252, -30.032275371791087], 'lons': [149.940168463779, 149.91942965739153, 149.91942965739153, 149.94016470612092]}"
1366,S_k_8968,"                                            geometry
0  POLYGON ((149.96397 -30.07002, 149.94323 -30.0...","{'lats': [-30.070020502195145, -30.07001886581122, -30.051977031132772, -30.051975395931063], 'lons': [149.96397051611214, 149.9432276031974, 149.9432276031974, 149.96396675473133]}"
1367,S_k_8969,"                                            geometry
0  POLYGON ((149.96337 -30.04982, 149.94263 -30.0...","{'lats': [-30.0498205302608, -30.04981889520036, -30.031777005057222, -30.031775371178533], 'lons': [149.9633684117159, 149.94262970950194, 149.94262970950194, 149.96336465415226]}"
1368,S_k_8970,"                                            geometry
0  POLYGON ((150.02010 -30.39122, 149.99929 -30.3...","{'lats': [-30.391220054409356, -30.39121839690912, -30.373177447167706, -30.37317579085723], 'lons': [150.0201042674157, 149.9992938213315, 149.9992938213315, 150.02010044489663]}"
1369,S_k_8971,"                                            geometry
0  POLYGON ((150.01950 -30.37102, 149.99870 -30.3...","{'lats': [-30.371020082653654, -30.3710184264854, -30.352977420926152, -30.352975765947175], 'lons': [150.019502128709, 149.9986959619725, 149.9986959619725, 150.01949831005953]}"
